Student,Subject,Status
Quincy Violet,English,PASSED
Quincy Violet,Geography,FAILED
Quincy Violet,History,PASSED
Quincy Violet,Mathematics,PASSED
Quincy Violet,Music,FAILED
Quincy Violet,Philosophy,PASSED
Quincy Violet,Physics,FAILED
Quincy Violet,Psychology,PASSED
Quincy Violet,Sociology,PASSED
Quincy Violet,Statistics,PASSED
Quincy White,Art,FAILED
Quincy White,Biology,PASSED
Quincy White,Chemistry,PASSED
Quincy White,Computer Science,FAILED
Quincy White,Economics,PASSED
Quincy White,English,PASSED
Quincy White,Geography,FAILED
Quincy White,History,FAILED
Quincy White,Mathematics,FAILED
Quincy White,Music,FAILED
Quincy White,Philosophy,FAILED
Quincy White,Physics,PASSED
Quincy White,Psychology,PASSED
Quincy White,Sociology,FAILED
Quincy White,Statistics,PASSED
Quincy Yellow,Art,FAILED
Quincy Yellow,Biology,PASSED
Quincy Yellow,Chemistry,PASSED
Quincy Yellow,Computer Science,FAILED
Quincy Yellow,Economics,PASSED
Quincy Yellow,English,PASSED
Quincy Yellow,Geography,FAILED
Quincy Yellow,History,PASSED
Quincy Yellow,Mathematics,FAILED
Quincy Yellow,Music,FAILED
Quincy Yellow,Philosophy,PASSED
Quincy Yellow,Physics,FAILED
Quincy Yellow,Psychology,PASSED
Quincy Yellow,Sociology,PASSED
Quincy Yellow,Statistics,PASSED
Rita Azure,Art,FAILED
Rita Azure,Biology,PASSED
Rita Azure,Chemistry,PASSED
Rita Azure,Computer Science,FAILED
Rita Azure,Economics,PASSED
Rita Azure,English,PASSED
Rita Azure,Geography,FAILED
Rita Azure,History,PASSED
Rita Azure,Mathematics,FAILED
Rita Azure,Music,FAILED
Rita Azure,Philosophy,PASSED
Rita Azure,Physics,FAILED
Rita Azure,Psychology,FAILED
Rita Azure,Sociology,PASSED
Rita Azure,Statistics,PASSED
Rita Beige,Art,FAILED
Rita Beige,Biology,PASSED
Rita Beige,Chemistry,PASSED
Rita Beige,Computer Science,FAILED
Rita Beige,Economics,PASSED
Rita Beige,English,FAILED
Rita Beige,Geography,FAILED
Rita Beige,History,FAILED
Rita Beige,Mathematics,FAILED
Rita Beige,Music,FAILED
Rita Beige,Philosophy,FAILED
Rita Beige,Physics,FAILED
Rita Beige,Psychology,PASSED
Rita Beige,Sociology,FAILED
Rita Beige,Statistics,PASSED
Rita Black,Art,FAILED
Rita Black,Biology,PASSED
Rita Black,Chemistry,PASSED
Rita Black,Computer Science,FAILED
Rita Black,Economics,PASSED
Rita Black,English,PASSED
Rita Black,Geography,FAILED
Rita Black,History,FAILED
Rita Black,Mathematics,FAILED
Rita Black,Music,FAILED
Rita Black,Philosophy,FAILED
Rita Black,Physics,FAILED
Rita Black,Psychology,PASSED
Rita Black,Sociology,FAILED
Rita Black,Statistics,PASSED
Rita Blue,Art,FAILED
Rita Blue,Biology,PASSED
Rita Blue,Chemistry,PASSED
Rita Blue,Computer Science,PASSED
Rita Blue,Economics,PASSED
Rita Blue,English,PASSED
Rita Blue,Geography,FAILED
Rita Blue,History,PASSED
Rita Blue,Mathematics,PASSED
Rita Blue,Music,FAILED
Rita Blue,Philosophy,PASSED
Rita Blue,Physics,FAILED
Rita Blue,Psychology,FAILED
Rita Blue,Sociology,PASSED
Rita Blue,Statistics,PASSED
Rita Brown,Art,FAILED
Rita Brown,Biology,PASSED
Rita Brown,Chemistry,PASSED
Rita Brown,Computer Science,FAILED
Rita Brown,Economics,PASSED
Rita Brown,English,PASSED
Rita Brown,Geography,FAILED
Rita Brown,History,PASSED
Rita Brown,Mathematics,FAILED
Rita Brown,Music,FAILED
Rita Brown,Philosophy,FAILED
Rita Brown,Physics,FAILED
Rita Brown,Psychology,FAILED
Rita Brown,Sociology,PASSED
Rita Brown,Statistics,PASSED
Rita Cyan,Art,FAILED
Rita Cyan,Biology,PASSED
Rita Cyan,Chemistry,PASSED
Rita Cyan,Computer Science,FAILED
Rita Cyan,Economics,PASSED
Rita Cyan,English,PASSED
Rita Cyan,Geography,FAILED
Rita Cyan,History,FAILED
Rita Cyan,Mathematics,FAILED
Rita Cyan,Music,FAILED
Rita Cyan,Philosophy,FAILED
Rita Cyan,Physics,FAILED
Rita Cyan,Psychology,FAILED
Rita Cyan,Sociology,PASSED
Rita Cyan,Statistics,PASSED
Rita Davis,Art,FAILED
Rita Davis,Biology,PASSED
Rita Davis,Chemistry,PASSED
Rita Davis,Computer Science,FAILED
Rita Davis,Economics,PASSED
Rita Davis,English,FAILED
Rita Davis,Geography,FAILED
Rita Davis,History,PASSED
Rita Davis,Mathematics,FAILED
Rita Davis,Music,FAILED
Rita Davis,Philosophy,PASSED
Rita Davis,Physics,PASSED
Rita Davis,Psychology,FAILED
Rita Davis,Sociology,FAILED
Rita Davis,Statistics,PASSED
Rita Gray,Art,PASSED
Rita Gray,Biology,PASSED
Rita Gray,Chemistry,PASSED
Rita Gray,Computer Science,FAILED
Rita Gray,Economics,PASSED
Rita Gray,English,PASSED
Rita Gray,Geography,FAILED
Rita Gray,History,PASSED
Rita Gray,Mathematics,FAILED
Rita Gray,Music,FAILED
Rita Gray,Philosophy,PASSED
Rita Gray,Physics,FAILED
Rita Gray,Psychology,PASSED
Rita Gray,Sociology,FAILED
Rita Gray,Statistics,PASSED
Rita Green,Art,FAILED
Rita Green,Biology,PASSED
Rita Green,Chemistry,PASSED
Rita Green,Computer Science,FAILED
Rita Green,Economics,PASSED
Rita Green,English,PASSED
Rita Green,Geography,FAILED
Rita Green,History,PASSED
Rita Green,Mathematics,FAILED
Rita Green,Music,FAILED
Rita Green,Philosophy,PASSED
Rita Green,Physics,FAILED
Rita Green,Psychology,PASSED
Rita Green,Sociology,FAILED
Rita Green,Statistics,PASSED
Rita Indigo,Art,FAILED
Rita Indigo,Biology,PASSED
Rita Indigo,Chemistry,PASSED
Rita Indigo,Computer Science,FAILED
Rita Indigo,Economics,PASSED
Rita Indigo,English,FAILED
Rita Indigo,Geography,FAILED
Rita Indigo,History,PASSED
Rita Indigo,Mathematics,FAILED
Rita Indigo,Music,FAILED
Rita Indigo,Philosophy,PASSED
Rita Indigo,Physics,FAILED
Rita Indigo,Psychology,FAILED
Rita Indigo,Sociology,FAILED
Rita Indigo,Statistics,PASSED
Rita Johnson,Art,FAILED
Rita Johnson,Biology,PASSED
Rita Johnson,Chemistry,PASSED
Rita Johnson,Computer Science,FAILED
Rita Johnson,Economics,PASSED
Rita Johnson,English,PASSED
Rita Johnson,Geography,FAILED
Rita Johnson,History,FAILED
Rita Johnson,Mathematics,FAILED
Rita Johnson,Music,PASSED
Rita Johnson,Philosophy,PASSED
Rita Johnson,Physics,FAILED
Rita Johnson,Psychology,FAILED
Rita Johnson,Sociology,FAILED
Rita Johnson,Statistics,PASSED
Rita Magenta,Art,FAILED
Rita Magenta,Biology,PASSED
Rita Magenta,Chemistry,PASSED
Rita Magenta,Computer Science,FAILED
Rita Magenta,Economics,PASSED
Rita Magenta,English,PASSED
Rita Magenta,Geography,FAILED
Rita Magenta,History,PASSED
Rita Magenta,Mathematics,FAILED
Rita Magenta,Music,PASSED
Rita Magenta,Philosophy,PASSED
Rita Magenta,Physics,FAILED
Rita Magenta,Psychology,PASSED
Rita Magenta,Sociology,PASSED
Rita Magenta,Statistics,PASSED
Rita Orange,Art,FAILED
Rita Orange,Biology,PASSED
Rita Orange,Chemistry,PASSED
Rita Orange,Computer Science,PASSED
Rita Orange,Economics,PASSED
Rita Orange,English,FAILED
Rita Orange,Geography,FAILED
Rita Orange,History,FAILED
Rita Orange,Mathematics,FAILED
Rita Orange,Music,FAILED
Rita Orange,Philosophy,FAILED
Rita Orange,Physics,FAILED
Rita Orange,Psychology,PASSED
Rita Orange,Sociology,FAILED
Rita Orange,Statistics,PASSED
Rita Pink,Art,FAILED
Rita Pink,Biology,PASSED
Rita Pink,Chemistry,PASSED
Rita Pink,Computer Science,FAILED
Rita Pink,Economics,PASSED
Rita Pink,English,PASSED
Rita Pink,Geography,FAILED
Rita Pink,History,PASSED
Rita Pink,Mathematics,FAILED
Rita Pink,Music,FAILED
Rita Pink,Philosophy,FAILED
Rita Pink,Physics,FAILED
Rita Pink,Psychology,PASSED
Rita Pink,Sociology,FAILED
Rita Pink,Statistics,PASSED
Rita Purple,Art,FAILED
Rita Purple,Biology,PASSED
Rita Purple,Chemistry,PASSED
Rita Purple,Computer Science,FAILED
Rita Purple,Economics,PASSED
Rita Purple,English,FAILED
Rita Purple,Geography,FAILED
Rita Purple,History,PASSED
Rita Purple,Mathematics,FAILED
Rita Purple,Music,FAILED
Rita Purple,Philosophy,PASSED
Rita Purple,Physics,FAILED
Rita Purple,Psychology,FAILED
Rita Purple,Sociology,FAILED
Rita Purple,Statistics,PASSED
Rita Red,Art,FAILED
Rita Red,Biology,PASSED
Rita Red,Chemistry,PASSED
Rita Red,Computer Science,FAILED
Rita Red,Economics,PASSED
Rita Red,English,FAILED
Rita Red,Geography,FAILED
Rita Red,History,PASSED
Rita Red,Mathematics,FAILED
Rita Red,Music,FAILED
Rita Red,Philosophy,PASSED
Rita Red,Physics,FAILED
Rita Red,Psychology,FAILED
Rita Red,Sociology,FAILED
Rita Red,Statistics,PASSED
Rita Teal,Art,FAILED
Rita Teal,Biology,PASSED
Rita Teal,Chemistry,PASSED
Rita Teal,Computer Science,FAILED
Rita Teal,Economics,PASSED
Rita Teal,English,FAILED
Rita Teal,Geography,FAILED
Rita Teal,History,PASSED
Rita Teal,Mathematics,FAILED
Rita Teal,Music,FAILED
Rita Teal,Philosophy,PASSED
Rita Teal,Physics,FAILED
Rita Teal,Psychology,PASSED
Rita Teal,Sociology,PASSED
Rita Teal,Statistics,PASSED
Rita Violet,Art,PASSED
Rita Violet,Biology,PASSED
Rita Violet,Chemistry,PASSED
Rita Violet,Computer Science,FAILED
Rita Violet,Economics,PASSED
Rita Violet,English,FAILED
Rita Violet,Geography,FAILED
Rita Violet,History,FAILED
Rita Violet,Mathematics,FAILED
Rita Violet,Music,FAILED
Rita Violet,Philosophy,PASSED
Rita Violet,Physics,FAILED
Rita Violet,Psychology,FAILED
Rita Violet,Sociology,PASSED
Rita Violet,Statistics,PASSED
Rita White,Art,FAILED
Rita White,Biology,PASSED
Rita White,Chemistry,PASSED
Rita White,Computer Science,FAILED
Rita White,Economics,PASSED
Rita White,English,FAILED
Rita White,Geography,FAILED
Rita White,History,PASSED
Rita White,Mathematics,FAILED
Rita White,Music,FAILED
Rita White,Philosophy,PASSED
Rita White,Physics,FAILED
Rita White,Psychology,PASSED
Rita White,Sociology,FAILED
Rita White,Statistics,PASSED
Rita Yellow,Art,FAILED
Rita Yellow,Biology,PASSED
Rita Yellow,Chemistry,PASSED
Rita Yellow,Computer Science,FAILED
Rita Yellow,Economics,PASSED
Rita Yellow,English,PASSED
Rita Yellow,Geography,FAILED
Rita Yellow,History,PASSED
Rita Yellow,Mathematics,FAILED
Rita Yellow,Music,PASSED
Rita Yellow,Philosophy,PASSED
Rita Yellow,Physics,FAILED
Rita Yellow,Psychology,PASSED
Rita Yellow,Sociology,FAILED
Rita Yellow,Statistics,PASSED
Sam Azure,Art,FAILED
Sam Azure,Biology,PASSED
Sam Azure,Chemistry,PASSED
Sam Azure,Computer Science,FAILED
Sam Azure,Economics,PASSED
Sam Azure,English,PASSED
Sam Azure,Geography,FAILED
Sam Azure,History,PASSED
Sam Azure,Mathematics,FAILED
Sam Azure,Music,FAILED
Sam Azure,Philosophy,PASSED
Sam Azure,Physics,FAILED
Sam Azure,Psychology,PASSED
Sam Azure,Sociology,PASSED
Sam Azure,Statistics,PASSED
Sam Beige,Art,PASSED
Sam Beige,Biology,PASSED
Sam Beige,Chemistry,PASSED
Sam Beige,Computer Science,FAILED
Sam Beige,Economics,PASSED
Sam Beige,English,FAILED
Sam Beige,Geography,FAILED
Sam Beige,History,PASSED
Sam Beige,Mathematics,FAILED
Sam Beige,Music,FAILED
Sam Beige,Philosophy,PASSED
Sam Beige,Physics,FAILED
Sam Beige,Psychology,FAILED
Sam Beige,Sociology,PASSED
Sam Beige,Statistics,PASSED
Sam Black,Art,FAILED
Sam Black,Biology,PASSED
Sam Black,Chemistry,PASSED
Sam Black,Computer Science,FAILED
Sam Black,Economics,PASSED
Sam Black,English,PASSED
Sam Black,Geography,FAILED
Sam Black,History,FAILED
Sam Black,Mathematics,PASSED
Sam Black,Music,FAILED
Sam Black,Philosophy,FAILED
Sam Black,Physics,PASSED
Sam Black,Psychology,PASSED
Sam Black,Sociology,PASSED
Sam Black,Statistics,PASSED
Sam Blue,Art,FAILED
Sam Blue,Biology,PASSED
Sam Blue,Chemistry,PASSED
Sam Blue,Computer Science,FAILED
Sam Blue,Economics,PASSED
Sam Blue,English,FAILED
Sam Blue,Geography,FAILED
Sam Blue,History,FAILED
Sam Blue,Mathematics,FAILED
Sam Blue,Music,PASSED
Sam Blue,Philosophy,PASSED
Sam Blue,Physics,FAILED
Sam Blue,Psychology,PASSED
Sam Blue,Sociology,PASSED
Sam Blue,Statistics,PASSED
Sam Brown,Art,FAILED
Sam Brown,Biology,PASSED
Sam Brown,Chemistry,PASSED
Sam Brown,Computer Science,FAILED
Sam Brown,Economics,PASSED
Sam Brown,English,PASSED
Sam Brown,Geography,FAILED
Sam Brown,History,FAILED
Sam Brown,Mathematics,FAILED
Sam Brown,Music,FAILED
Sam Brown,Philosophy,PASSED
Sam Brown,Physics,FAILED
Sam Brown,Psychology,PASSED
Sam Brown,Sociology,PASSED
Sam Brown,Statistics,PASSED
Sam Cyan,Art,FAILED
Sam Cyan,Biology,PASSED
Sam Cyan,Chemistry,PASSED
Sam Cyan,Computer Science,FAILED
Sam Cyan,Economics,PASSED
Sam Cyan,English,FAILED
Sam Cyan,Geography,FAILED
Sam Cyan,History,FAILED
Sam Cyan,Mathematics,FAILED
Sam Cyan,Music,FAILED
Sam Cyan,Philosophy,PASSED
Sam Cyan,Physics,FAILED
Sam Cyan,Psychology,FAILED
Sam Cyan,Sociology,PASSED
Sam Cyan,Statistics,PASSED
Sam Davis,Art,FAILED
Sam Davis,Biology,PASSED
Sam Davis,Chemistry,PASSED
Sam Davis,Computer Science,FAILED
Sam Davis,Economics,PASSED
Sam Davis,English,PASSED
Sam Davis,Geography,FAILED
Sam Davis,History,PASSED
Sam Davis,Mathematics,FAILED
Sam Davis,Music,FAILED
Sam Davis,Philosophy,PASSED
Sam Davis,Physics,FAILED
Sam Davis,Psychology,PASSED
Sam Davis,Sociology,PASSED
Sam Davis,Statistics,PASSED
Sam Gray,Art,FAILED
Sam Gray,Biology,PASSED
Sam Gray,Chemistry,PASSED
Sam Gray,Computer Science,FAILED
Sam Gray,Economics,PASSED
Sam Gray,English,PASSED
Sam Gray,Geography,FAILED
Sam Gray,History,FAILED
Sam Gray,Mathematics,FAILED
Sam Gray,Music,FAILED
Sam Gray,Philosophy,PASSED
Sam Gray,Physics,FAILED
Sam Gray,Psychology,PASSED
Sam Gray,Sociology,PASSED
Sam Gray,Statistics,PASSED
Sam Green,Art,FAILED
Sam Green,Biology,PASSED
Sam Green,Chemistry,PASSED
Sam Green,Computer Science,FAILED
Sam Green,Economics,PASSED
Sam Green,English,PASSED
Sam Green,Geography,FAILED
Sam Green,History,PASSED
Sam Green,Mathematics,FAILED
Sam Green,Music,FAILED
Sam Green,Philosophy,PASSED
Sam Green,Physics,FAILED
Sam Green,Psychology,PASSED
Sam Green,Sociology,PASSED
Sam Green,Statistics,PASSED
Sam Indigo,Art,FAILED
Sam Indigo,Biology,PASSED
Sam Indigo,Chemistry,PASSED
Sam Indigo,Computer Science,FAILED
Sam Indigo,Economics,PASSED
Sam Indigo,English,PASSED
Sam Indigo,Geography,FAILED
Sam Indigo,History,PASSED
Sam Indigo,Mathematics,FAILED
Sam Indigo,Music,FAILED
Sam Indigo,Philosophy,PASSED
Sam Indigo,Physics,FAILED
Sam Indigo,Psychology,PASSED
Sam Indigo,Sociology,PASSED
Sam Indigo,Statistics,PASSED
Sam Johnson,Art,FAILED
Sam Johnson,Biology,PASSED
Sam Johnson,Chemistry,PASSED
Sam Johnson,Computer Science,FAILED
Sam Johnson,Economics,PASSED
Sam Johnson,English,PASSED
Sam Johnson,Geography,FAILED
Sam Johnson,History,PASSED
Sam Johnson,Mathematics,FAILED
Sam Johnson,Music,FAILED
Sam Johnson,Philosophy,PASSED
Sam Johnson,Physics,FAILED
Sam Johnson,Psychology,PASSED
Sam Johnson,Sociology,FAILED
Sam Johnson,Statistics,PASSED
Sam Magenta,Art,FAILED
Sam Magenta,Biology,PASSED
Sam Magenta,Chemistry,PASSED
Sam Magenta,Computer Science,FAILED
Sam Magenta,Economics,PASSED
Sam Magenta,English,FAILED
Sam Magenta,Geography,FAILED
Sam Magenta,History,PASSED
Sam Magenta,Mathematics,FAILED
Sam Magenta,Music,FAILED
Sam Magenta,Philosophy,PASSED
Sam Magenta,Physics,FAILED
Sam Magenta,Psychology,FAILED
Sam Magenta,Sociology,PASSED
Sam Magenta,Statistics,PASSED
Sam Orange,Art,PASSED
Sam Orange,Biology,PASSED
Sam Orange,Chemistry,PASSED
Sam Orange,Computer Science,FAILED
Sam Orange,Economics,PASSED
Sam Orange,English,PASSED
Sam Orange,Geography,FAILED
Sam Orange,History,PASSED
Sam Orange,Mathematics,FAILED
Sam Orange,Music,PASSED
Sam Orange,Philosophy,FAILED
Sam Orange,Physics,FAILED
Sam Orange,Psychology,PASSED
Sam Orange,Sociology,PASSED
Sam Orange,Statistics,PASSED
Sam Pink,Art,FAILED
Sam Pink,Biology,PASSED
Sam Pink,Chemistry,PASSED
Sam Pink,Computer Science,FAILED
Sam Pink,Economics,PASSED
Sam Pink,English,FAILED
Sam Pink,Geography,FAILED
Sam Pink,History,PASSED
Sam Pink,Mathematics,FAILED
Sam Pink,Music,FAILED
Sam Pink,Philosophy,FAILED
Sam Pink,Physics,FAILED
Sam Pink,Psychology,PASSED
Sam Pink,Sociology,PASSED
Sam Pink,Statistics,PASSED
Sam Purple,Art,FAILED
Sam Purple,Biology,PASSED
Sam Purple,Chemistry,PASSED
Sam Purple,Computer Science,PASSED
Sam Purple,Economics,PASSED
Sam Purple,English,FAILED
Sam Purple,Geography,FAILED
Sam Purple,History,FAILED
Sam Purple,Mathematics,FAILED
Sam Purple,Music,FAILED
Sam Purple,Philosophy,PASSED
Sam Purple,Physics,FAILED
Sam Purple,Psychology,PASSED
Sam Purple,Sociology,PASSED
Sam Purple,Statistics,PASSED
Sam Red,Art,FAILED
Sam Red,Biology,PASSED
Sam Red,Chemistry,PASSED
Sam Red,Computer Science,FAILED
Sam Red,Economics,PASSED
Sam Red,English,FAILED
Sam Red,Geography,FAILED
Sam Red,History,FAILED
Sam Red,Mathematics,FAILED
Sam Red,Music,FAILED
Sam Red,Philosophy,PASSED
Sam Red,Physics,FAILED
Sam Red,Psychology,PASSED
Sam Red,Sociology,PASSED
Sam Red,Statistics,PASSED
Sam Teal,Art,FAILED
Sam Teal,Biology,PASSED
Sam Teal,Chemistry,PASSED
Sam Teal,Computer Science,FAILED
Sam Teal,Economics,PASSED
Sam Teal,English,FAILED
Sam Teal,Geography,FAILED
Sam Teal,History,PASSED
Sam Teal,Mathematics,PASSED
Sam Teal,Music,PASSED
Sam Teal,Philosophy,PASSED
Sam Teal,Physics,FAILED
Sam Teal,Psychology,PASSED
Sam Teal,Sociology,PASSED
Sam Teal,Statistics,PASSED
Sam Violet,Art,FAILED
Sam Violet,Biology,PASSED
Sam Violet,Chemistry,PASSED
Sam Violet,Computer Science,FAILED
Sam Violet,Economics,PASSED
Sam Violet,English,FAILED
Sam Violet,Geography,FAILED
Sam Violet,History,PASSED
Sam Violet,Mathematics,FAILED
Sam Violet,Music,FAILED
Sam Violet,Philosophy,PASSED
Sam Violet,Physics,FAILED
Sam Violet,Psychology,PASSED
Sam Violet,Sociology,FAILED
Sam Violet,Statistics,PASSED
Sam White,Art,FAILED
Sam White,Biology,PASSED
Sam White,Chemistry,PASSED
Sam White,Computer Science,FAILED
Sam White,Economics,PASSED
Sam White,English,FAILED
Sam White,Geography,FAILED
Sam White,History,FAILED
Sam White,Mathematics,FAILED
Sam White,Music,FAILED
Sam White,Philosophy,FAILED
Sam White,Physics,FAILED
Sam White,Psychology,FAILED
Sam White,Sociology,PASSED
Sam White,Statistics,PASSED
